ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5931	"Ypel5"	NA	chrNC_000083.7	+	73144530	73144814	73144530	73144703	73153273	73153438	5931	77,54,63	116,81,63	54,84,80	47,51,76	211	100	0.00371417648969	0.06786114247444079	0.239,0.24,0.322	0.353,0.438,0.333	-0.108
5932	"Tnks1bp1"	NA	chrNC_000068.8	+	84884626	84884714	84884626	84884696	84888469	84889831	5932	14,3,9	367,372,324	7,8,2	370,313,350	118	100	0.188253149511	0.6549022429461511	0.031,0.007,0.023	0.016,0.021,0.005	0.006
5933	"Tnks1bp1"	NA	chrNC_000068.8	+	84892231	84895448	84892231	84894360	84900331	84900701	5933	186,170,165	492,583,566	309,192,267	558,512,426	1188	100	8.27806939541e-06	0.00149437650738404	0.031,0.024,0.024	0.045,0.031,0.05	-0.016
5935	"Vrk1"	NA	chrNC_000078.7	+	105976441	105976968	105976441	105976617	106002798	106002963	5935	4,3,9	65,66,49	2,7,0	75,60,82	451	100	0.170665573932	0.6218427517800469	0.013,0.01,0.039	0.006,0.025,0.0	0.01
5936	"Reps1"	NA	chrNC_000076.7	+	17969526	17969651	17969526	17969588	17970157	17970320	5936	190,185,213	43,47,48	200,199,219	33,52,50	163	100	0.638987328729	1.0	0.731,0.707,0.731	0.788,0.701,0.729	-0.016
5941	"Bpnt1"	NA	chrNC_000067.7	+	185061618	185064518	185061618	185064460	185073419	185073524	5941	1,1,3	31,20,19	2,2,0	36,32,31	158	100	0.419478591314	0.958024655291903	0.02,0.031,0.091	0.034,0.038,0.0	0.023
5942	"Carf"	NA	chrNC_000067.7	+	60144469	60144593	60144469	60144586	60147241	60147359	5942	6,7,10	21,19,25	18,5,27	34,24,30	107	100	0.253308559901	0.7590203596175783	0.211,0.256,0.272	0.331,0.163,0.457	-0.071
5943	"Carf"	NA	chrNC_000067.7	+	60144469	60144593	60144469	60144586	60148380	60148608	5943	1,1,2	1,5,0	3,0,10	2,2,2	107	100	0.871954756055	1.0	0.483,0.157,1.0	0.584,0.0,0.824	0.077
5944	"Carf"	NA	chrNC_000067.7	+	60144469	60144593	60144469	60144586	60148485	60148608	5944	2,2,0	2,3,9	5,0,9	3,0,3	107	100	1	1.0	0.483,0.384,0.0	0.609,NA,0.737	-0.384
5946	"Lrrc57"	NA	chrNC_000068.8	-	120439754	120439989	120439761	120439989	120439398	120439504	5946	59,62,44	46,31,68	64,51,58	51,53,62	107	100	0.654093068397	1.0	0.545,0.651,0.377	0.54,0.473,0.466	0.031
5947	"Lrrc57"	NA	chrNC_000068.8	-	120439754	120439989	120439812	120439989	120439398	120439504	5947	59,64,44	3,0,0	65,52,61	0,0,2	158	100	0.905062298269	1.0	0.926,1.0,1.0	1.0,1.0,0.951	-0.008
5948	"Lrrc57"	NA	chrNC_000068.8	-	120439761	120439989	120439812	120439989	120439398	120439504	5948	46,33,68	3,0,0	52,54,65	0,0,2	151	100	1	1.0	0.91,1.0,1.0	1.0,1.0,0.956	-0.015
5949	"Txndc9"	NA	chrNC_000067.7	-	38036189	38036324	38036244	38036324	38034713	38034922	5949	252,212,280	79,80,66	263,278,211	86,76,42	155	100	0.408551188466	0.9520347289533314	0.673,0.631,0.732	0.664,0.702,0.764	-0.031
5950	"Fam135a"	NA	chrNC_000067.7	-	24092263	24092417	24092303	24092417	24085438	24085488	5950	45,41,43	0,2,1	35,34,44	0,2,3	140	100	0.278515207567	0.797490198845378	1.0,0.936,0.968	1.0,0.924,0.913	0.022
5951	"Fam135a"	NA	chrNC_000067.7	-	24092263	24092417	24092303	24092417	24088210	24088288	5951	82,115,115	0,0,0	116,115,77	0,5,0	140	100	0.504647819903	1.0	1.0,1.0,1.0	1.0,0.943,1.0	0.019
5953	"Plk3"	NA	chrNC_000070.7	-	116987880	116988014	116987920	116988014	116987704	116987788	5953	4,6,3	36,36,21	6,5,10	28,40,47	140	100	0.386609350189	0.9304408753873356	0.074,0.106,0.093	0.133,0.082,0.132	-0.025
5954	"Plk3"	NA	chrNC_000070.7	-	116987898	116988014	116987920	116988014	116987704	116987788	5954	3,1,2	36,36,21	3,1,5	28,40,47	122	100	0.57327096226	1.0	0.064,0.022,0.072	0.081,0.02,0.08	-0.008
5955	"Plk3"	NA	chrNC_000070.7	-	116988258	116988350	116988309	116988350	116987920	116988014	5955	53,73,36	0,0,0	52,67,134	2,0,0	151	100	1	1.0	1.0,1.0,1.0	0.945,1.0,1.0	0.018
5956	"Traf2"	NA	chrNC_000068.8	-	25428856	25429096	25428877	25429096	25426687	25426786	5956	2,12,0	2,0,0	1,4,6	0,0,0	121	100	1	1.0	0.452,1.0,NA	1.0,1.0,1.0	-0.274
5957	"Traf2"	NA	chrNC_000068.8	-	25428856	25429096	25428877	25429096	25427082	25427161	5957	23,27,7	66,49,65	19,19,23	67,66,51	121	100	0.755195986016	1.0	0.224,0.313,0.082	0.19,0.192,0.272	-0.012
5958	"Ttf1"	NA	chrNC_000068.8	+	28950274	28950519	28950274	28950315	28954630	28955920	5958	18,11,6	24,14,29	20,22,13	42,28,17	304	100	0.45705148005	0.9958211041422038	0.198,0.205,0.064	0.135,0.205,0.201	-0.025
5959	"Ttf1"	NA	chrNC_000068.8	+	28964585	28964820	28964585	28964813	28969400	28969490	5959	84,84,97	23,23,17	100,74,94	32,23,16	107	100	0.633888727828	1.0	0.773,0.773,0.842	0.745,0.75,0.846	0.016
5960	"Wdr81"	NA	chrNC_000077.7	-	75336215	75336919	75336229	75336919	75335523	75335669	5960	8,3,3	121,93,94	7,6,1	106,98,86	114	100	0.723265056256	1.0	0.055,0.028,0.027	0.055,0.051,0.01	-0.002
5961	"Wdr81"	NA	chrNC_000077.7	-	75338656	75338855	75338689	75338855	75336229	75336919	5961	5,5,2	100,67,73	12,1,4	55,71,45	133	100	0.0836239729221	0.4213291944831731	0.036,0.053,0.02	0.141,0.01,0.063	-0.035
5962	"Wdr81"	NA	chrNC_000077.7	-	75338656	75338855	75338744	75338855	75336229	75336919	5962	57,34,42	3,6,7	54,46,46	7,3,12	188	100	0.578921474703	1.0	0.91,0.751,0.761	0.804,0.891,0.671	0.019
5963	"Wdr81"	NA	chrNC_000077.7	-	75338689	75338855	75338744	75338855	75336229	75336919	5963	152,96,113	3,6,7	97,116,87	7,3,12	155	100	0.147582490007	0.5741677940689968	0.97,0.912,0.912	0.899,0.961,0.824	0.037
5964	"Wdr81"	NA	chrNC_000077.7	-	75340616	75340729	75340621	75340729	75340171	75340362	5964	1,6,0	122,115,86	0,0,2	123,117,114	105	100	0.67257410803	1.0	0.008,0.047,0.0	0.0,0.0,0.016	0.013
5966	"Nudt12"	NA	chrNC_000083.7	-	59316849	59317439	59317338	59317439	59314618	59314786	5966	403,391,342	2,0,7	389,431,245	2,2,0	589	100	0.103674400139	0.4724918579870244	0.972,1.0,0.892	0.971,0.973,1.0	-0.027
5968	"Tia1"	NA	chrNC_000072.7	+	86390785	86390888	86390785	86390882	86393284	86393383	5968	3,11,3	186,197,195	2,6,4	199,216,190	106	100	0.282180953952	0.8033294118619926	0.015,0.05,0.014	0.009,0.026,0.019	0.008
5969	"Tia1"	NA	chrNC_000072.7	+	86396082	86396794	86396082	86396115	86397305	86397393	5969	532,588,410	144,165,125	558,549,755	101,110,114	779	100	2.70002912843e-05	0.003368840420762259	0.322,0.314,0.296	0.415,0.39,0.46	-0.111
5970	"Tia1"	NA	chrNC_000072.7	+	86401943	86402185	86401943	86402052	86402431	86402527	5970	125,138,74	181,165,140	113,165,252	141,182,159	233	100	0.00779668556232	0.10901902306592903	0.229,0.264,0.185	0.256,0.28,0.405	-0.088
5971	"Gm39783"	NA	chrNC_000068.8	+	30662548	30663578	30662548	30663295	30665175	30665226	5971	0,2,0	3,4,0	4,0,7	3,1,0	383	100	1	1.0	0.0,0.115,NA	0.258,0.0,1.0	-0.362
5972	"Golph3l"	NA	chrNC_000069.7	+	95516982	95517158	95516982	95517097	95524354	95526553	5972	0,0,6	254,276,255	0,1,0	328,288,250	161	100	1	1.0	0.0,0.0,0.014	0.0,0.002,0.0	0.004
5973	"Ica1l"	NA	chrNC_000067.7	-	60081782	60082634	60082228	60082634	60067226	60067395	5973	8,3,1	10,3,0	1,1,18	0,2,9	546	100	0.923049372802	1.0	0.128,0.155,1.0	1.0,0.084,0.268	-0.023
5974	"Ica1l"	NA	chrNC_000067.7	-	60081955	60082323	60082228	60082323	60067226	60067395	5974	10,11,1	10,3,0	3,5,30	0,2,9	373	100	0.455601561945	0.994249872491344	0.211,0.496,1.0	1.0,0.401,0.472	-0.055
5975	"A130010J15Rik"	NA	chrNC_000067.7	+	192855884	192856088	192855884	192856078	192856552	192860140	5975	32,31,26	0,2,1	25,13,21	0,1,0	110	100	0.604355811301	1.0	1.0,0.934,0.959	1.0,0.922,1.0	-0.01
5976	"Iqcc"	NA	chrNC_000070.7	-	129512666	129512890	129512806	129512890	129512284	129512428	5976	36,52,34	158,184,212	34,31,55	262,217,197	240	100	0.193484645242	0.6642739787763897	0.087,0.105,0.063	0.051,0.056,0.104	0.015
5977	"Uqcc6"	NA	chrNC_000076.7	-	82458798	82459062	82458927	82459062	82458541	82458658	5977	172,189,181	17,18,7	262,190,191	14,8,7	229	100	0.0381257923852	0.2810748603877905	0.815,0.821,0.919	0.891,0.912,0.923	-0.057
5978	"Uqcc6"	NA	chrNC_000076.7	-	82458798	82459062	82458986	82459062	82458541	82458658	5978	172,189,182	1,3,1	265,190,194	1,3,2	288	100	0.856288892297	1.0	0.984,0.956,0.984	0.989,0.957,0.971	0.002
5979	"Uqcc6"	NA	chrNC_000076.7	-	82458927	82459062	82458986	82459062	82458541	82458658	5979	17,18,8	1,3,1	17,8,10	1,3,2	159	100	0.644378269106	1.0	0.914,0.791,0.834	0.914,0.626,0.759	0.08
5981	"Rd3"	NA	chrNC_000067.7	+	191715210	191715522	191715210	191715452	191717172	191720243	5981	103,227,258	0,3,0	380,185,261	1,0,2	170	100	1	1.0	1.0,0.978,1.0	0.996,1.0,0.987	-0.002
5982	"Sbsn"	NA	chrNC_000073.7	+	30444973	30451401	30444973	30451340	30454233	30454305	5982	4,12,7	6,11,3	20,8,8	4,3,6	161	100	0.0956541827534	0.4539377438722681	0.293,0.404,0.592	0.756,0.624,0.453	-0.181
5983	"Sbsn"	NA	chrNC_000073.7	+	30444973	30452894	30444973	30451340	30454233	30454305	5983	111,71,107	6,11,3	174,78,142	4,3,6	1654	100	0.113977855831	0.49819403566210735	0.528,0.281,0.683	0.725,0.611,0.589	-0.144
5984	"Sbsn"	NA	chrNC_000073.7	+	30444973	30452894	30444973	30451401	30454233	30454305	5984	109,59,100	2,0,0	154,73,134	0,3,0	1593	100	0.559795253136	1.0	0.774,1.0,1.0	1.0,0.604,1.0	0.057
5986	"Dlx1"	NA	chrNC_000068.8	+	71359448	71359758	71359448	71359542	71359971	71360650	5986	10,27,6	1,0,4	1,6,51	0,0,0	316	100	0.00445313557706	0.0766634264436777	0.76,1.0,0.322	1.0,1.0,1.0	-0.306
5989	"Adgrl1"	NA	chrNC_000074.7	+	84655214	84655524	84655214	84655520	84656092	84656893	5989	3,14,2	1,0,0	13,3,4	0,0,0	104	100	1	1.0	0.743,1.0,1.0	1.0,1.0,1.0	-0.086
5990	"Adgrl1"	NA	chrNC_000074.7	+	84655296	84655570	84655296	84655520	84656092	84656893	5990	10,10,6	1,0,0	9,4,6	0,0,0	150	100	1	1.0	0.87,1.0,1.0	1.0,1.0,1.0	-0.043
5991	"Adgrl1"	NA	chrNC_000074.7	+	84655296	84655570	84655296	84655524	84656092	84656893	5991	10,9,6	3,13,2	9,4,6	13,3,4	146	100	0.330849713009	0.8699045039379467	0.695,0.322,0.673	0.322,0.477,0.507	0.128
5992	"Adgrl1"	NA	chrNC_000074.7	+	84656092	84656986	84656092	84656893	84657590	84657905	5992	5,1,0	588,599,422	6,5,4	400,547,1095	193	100	1	1.0	0.004,0.001,0.0	0.008,0.005,0.002	-0.003
5993	"Adgrl1"	NA	chrNC_000074.7	+	84656092	84657312	84656092	84656893	84657590	84657905	5993	1,5,0	588,599,422	3,6,3	400,547,1095	519	100	1	1.0	0.0,0.002,0.0	0.001,0.002,0.001	-0.001
5994	"Adgrl1"	NA	chrNC_000074.7	+	84656092	84657312	84656092	84656986	84657590	84657905	5994	0,4,0	4,0,0	1,3,3	4,2,4	426	100	1	1.0	0.0,1.0,NA	0.055,0.26,0.15	0.345
5995	"Mlkl"	NA	chrNC_000074.7	-	112041572	112041737	112041596	112041737	112038428	112038709	5995	2,2,0	10,6,10	0,0,0	6,4,7	124	100	0.316106037769	0.8502512097065434	0.139,0.212,0.0	0.0,0.0,0.0	0.117
5996	"Spo11"	NA	chrNC_000068.8	+	172831160	172831408	172831160	172831198	172831716	172831793	5996	13,5,7	1,0,3	34,8,28	2,8,1	310	100	0.726154133856	1.0	0.807,1.0,0.429	0.846,0.244,0.9	0.082
5999	"Gm1043"	NA	chrNC_000071.7	+	37330524	37332945	37330524	37332923	37339424	37339598	5999	10,0,2	0,0,2	1,4,8	0,0,0	122	100	1	1.0	1.0,NA,0.45	1.0,1.0,1.0	-0.275
6000	"Atp5f1c"	NA	chrNC_000068.8	-	10084523	10085321	10085158	10085321	10074503	10074538	6000	43,50,32	1940,2135,1806	36,58,65	2005,1810,2334	735	100	1	1.0	0.003,0.003,0.002	0.002,0.004,0.004	-0.001
6001	"Chd6"	NA	chrNC_000068.8	-	160901619	160901726	160901710	160901726	160894307	160894825	6001	2,1,2	0,5,3	1,6,6	1,2,1	191	100	0.0999754122598	0.46304886392356737	1.0,0.095,0.259	0.344,0.611,0.759	-0.12
6002	"Sdccag8"	NA	chrNC_000067.7	+	176839454	176839627	176839454	176839581	176847680	176848003	6002	25,22,39	63,100,107	40,28,26	148,110,83	146	100	0.468747542535	1.0	0.214,0.131,0.2	0.156,0.148,0.177	0.021
6003	"Senp5"	NA	chrNC_000082.7	-	31796416	31796575	31796497	31796575	31787617	31787755	6003	0,1,0	112,88,75	1,1,0	82,98,89	181	100	1	1.0	0.0,0.006,0.0	0.007,0.006,0.0	-0.002
6004	"Senp5"	NA	chrNC_000082.7	-	31821809	31822105	31821813	31822105	31807757	31809283	6004	73,48,41	8,6,7	49,55,49	2,7,2	104	100	0.0821979470122	0.4174447736503627	0.898,0.885,0.849	0.959,0.883,0.959	-0.056
6006	"Cdh7"	NA	chrNC_000067.7	+	109910101	109910409	109910101	109910269	109910974	109911621	6006	1,2,1	0,0,0	1,3,3	0,0,2	240	100	0.627370848967	1.0	1.0,1.0,1.0	1.0,1.0,0.385	0.205
6008	"Cdh7"	NA	chrNC_000067.7	+	109910974	109911250	109910974	109911061	109911372	109911621	6008	2,13,6	0,0,1	5,5,8	0,0,2	289	100	1	1.0	1.0,1.0,0.675	1.0,1.0,0.581	0.031
6010	"Pex1"	NA	chrNC_000071.7	+	3680188	3680336	3680188	3680292	3681588	3681765	6010	16,11,16	70,66,43	15,24,19	39,47,51	144	100	0.022317000129	0.2067466619685481	0.137,0.104,0.205	0.211,0.262,0.206	-0.078
6011	"Meis3"	NA	chrNC_000073.7	+	15912669	15913025	15912669	15912720	15915965	15916077	6011	330,294,245	9,10,6	271,329,361	3,1,1	405	100	6.76288870494e-06	0.0012997449489565527	0.901,0.879,0.91	0.957,0.988,0.989	-0.081
6013	"Meis3"	NA	chrNC_000073.7	+	15919372	15919446	15919372	15919442	15919981	15920429	6013	29,32,36	98,129,110	18,31,32	104,96,160	104	100	0.200535715204	0.6735943254288205	0.222,0.193,0.239	0.143,0.237,0.161	0.038
6014	"Pde1a"	NA	chrNC_000068.8	-	79959829	79959888	79959840	79959888	79959077	79959188	6014	4,26,30	4,5,5	33,29,21	10,9,17	111	100	0.265821288357	0.7789743731510269	0.474,0.824,0.844	0.748,0.744,0.527	0.041
6015	"Tle3"	NA	chrNC_000075.7	+	61301889	61301994	61301889	61301964	61309134	61309339	6015	177,209,164	494,453,484	166,203,164	522,549,310	130	100	0.839617682889	1.0	0.216,0.262,0.207	0.197,0.221,0.289	-0.007
6016	"Tle3"	NA	chrNC_000075.7	+	61301889	61301994	61301889	61301964	61309137	61309339	6016	80,83,64	100,85,161	75,76,98	151,153,64	130	100	0.834851206125	1.0	0.381,0.429,0.234	0.276,0.276,0.541	-0.016
6017	"Tle3"	NA	chrNC_000075.7	+	61301889	61301994	61301889	61301964	61314635	61314755	6017	49,68,44	1,6,0	43,51,58	0,0,4	130	100	0.296612183625	0.824822939675374	0.974,0.897,1.0	1.0,1.0,0.918	-0.016
6018	"Tle3"	NA	chrNC_000075.7	+	61316556	61316698	61316556	61316689	61317217	61317402	6018	328,363,330	511,535,545	373,351,233	611,564,362	109	100	0.789086562377	1.0	0.371,0.384,0.357	0.359,0.363,0.371	0.006
6019	"Tle3"	NA	chrNC_000075.7	+	61317217	61317417	61317217	61317402	61318544	61318621	6019	441,463,519	170,139,165	478,518,313	157,163,125	115	100	0.799914431038	1.0	0.693,0.743,0.732	0.726,0.734,0.685	0.008
6020	"Apeh"	NA	chrNC_000075.7	-	107969989	107970081	107970005	107970081	107969752	107969916	6020	18,11,30	352,318,349	23,12,20	290,348,234	116	100	0.698584087047	1.0	0.042,0.029,0.069	0.064,0.029,0.069	-0.007
6030	"Cwc22"	NA	chrNC_000068.8	-	77734139	77734378	77734157	77734378	77726088	77726922	6030	58,52,51	31,28,30	58,64,49	27,20,22	118	100	0.133958726349	0.5457791881414034	0.613,0.611,0.59	0.645,0.731,0.654	-0.072
6031	"Cwc22"	NA	chrNC_000068.8	-	77737425	77737578	77737427	77737578	77735700	77735828	6031	105,118,93	2,0,3	96,117,97	0,0,0	102	100	0.979865323869	1.0	0.981,1.0,0.968	1.0,1.0,1.0	-0.017
6032	"Apip"	NA	chrNC_000068.8	+	102922093	102922261	102922093	102922222	102922809	102922994	6032	307,307,326	17,10,10	285,333,276	17,13,10	139	100	0.602368451885	1.0	0.929,0.957,0.959	0.923,0.949,0.952	0.007
6033	"Dlg1"	NA	chrNC_000082.7	+	31615683	31615828	31615683	31615783	31624431	31624552	6033	555,533,579	60,35,37	591,518,509	55,53,34	145	100	0.491071820465	1.0	0.864,0.913,0.915	0.881,0.871,0.912	0.009
6034	"Sntg2"	NA	chrNC_000078.7	-	30251273	30251366	30251284	30251366	30245536	30245647	6034	27,38,38	0,0,0	56,32,43	1,0,1	111	100	1	1.0	1.0,1.0,1.0	0.981,1.0,0.975	0.015
6035	"Smc2"	NA	chrNC_000070.7	+	52439220	52439410	52439220	52439334	52440200	52440423	6035	53,35,35	9,18,5	19,47,28	2,11,5	176	100	0.417213856029	0.9573407118557985	0.77,0.525,0.799	0.844,0.708,0.761	-0.073
6036	"Ppm1a"	NA	chrNC_000078.7	+	72839551	72839911	72839551	72839609	72840485	72846593	6036	31,32,38	864,900,735	23,36,72	961,803,1075	402	100	0.393204218524	0.9382286300242663	0.009,0.009,0.013	0.006,0.011,0.016	-0.001
6037	"Syndig1"	NA	chrNC_000068.8	+	149672716	149672997	149672716	149672845	149682922	149682981	6037	2,1,4	1,1,3	1,6,10	1,1,0	252	100	0.000744360702314	0.025576721836887608	0.442,0.284,0.346	0.284,0.704,1.0	-0.305
6038	"Syndig1"	NA	chrNC_000068.8	+	149672716	149672997	149672716	149672845	149741337	149741895	6038	7,9,8	20,11,31	1,5,20	20,28,24	252	100	0.615518298737	1.0	0.122,0.245,0.093	0.019,0.066,0.249	0.042
6041	"Sult1a1"	NA	chrNC_000073.7	-	126274578	126274755	126274615	126274755	126274220	126274318	6041	14,9,6	1,2,2	14,5,6	2,0,0	137	100	0.0262797982081	0.22953617794338665	0.911,0.767,0.686	0.836,1.0,1.0	-0.157
6042	"Ndufb2"	NA	chrNC_000072.7	+	39569498	39569737	39569498	39569646	39573384	39573529	6042	33,43,18	846,850,806	28,15,74	811,743,955	191	100	0.242025016694	0.7415956670770557	0.02,0.026,0.012	0.018,0.01,0.039	-0.003
6043	"Ndufb2"	NA	chrNC_000072.7	+	39575199	39575299	39575199	39575295	39576325	39576777	6043	72,58,66	284,263,250	92,56,66	259,264,310	104	100	0.78265063174	1.0	0.196,0.175,0.202	0.255,0.169,0.17	-0.007
6044	"Tbc1d17"	NA	chrNC_000073.7	-	44491609	44491724	44491626	44491724	44491406	44491523	6044	22,10,15	169,159,146	6,18,11	130,152,134	117	100	0.460722417717	0.9979034070114289	0.1,0.051,0.081	0.038,0.092,0.066	0.012
6049	"Tomm40"	NA	chrNC_000073.7	-	19448905	19449354	19449282	19449354	19447593	19447686	6049	425,417,610	0,0,0	394,248,694	0,1,0	477	100	1	1.0	1.0,1.0,1.0	1.0,0.981,1.0	0.006
6055	"Ebf1"	NA	chrNC_000077.7	+	44774640	44774782	44774640	44774758	44798730	44798864	6055	0,2,0	0,0,0	1,0,0	0,1,0	124	100	1	1.0	NA,1.0,NA	1.0,0.0,NA	0.5
6057	"Rpe"	NA	chrNC_000067.7	+	66739989	66740187	66739989	66740176	66740775	66740807	6057	36,35,30	23,12,10	32,53,42	10,19,13	111	100	0.31448273647	0.8491540298114268	0.585,0.724,0.73	0.742,0.715,0.744	-0.054
6058	"Rpe"	NA	chrNC_000067.7	+	66739989	66740187	66739989	66740176	66745604	66745684	6058	197,215,191	15,20,15	183,236,167	31,19,18	111	100	0.100532591604	0.4638030733715644	0.922,0.906,0.92	0.842,0.918,0.893	0.032
6059	"Rpe"	NA	chrNC_000067.7	+	66740775	66740807	66740775	66740795	66745604	66745684	6059	31,22,28	14,20,9	22,30,25	8,21,19	112	100	0.651742516098	1.0	0.664,0.495,0.735	0.711,0.561,0.54	0.027
6060	"Tefm"	NA	chrNC_000077.7	-	80030625	80031149	80030691	80031149	80028743	80028893	6060	5,7,7	42,43,55	6,6,14	56,45,46	166	100	0.399870124497	0.94619674605228	0.067,0.089,0.071	0.061,0.074,0.155	-0.021
6061	"Gm13524"	NA	chrNC_000068.8	+	32735947	32736642	32735947	32736447	32737768	32740457	6061	0,0,0	0,1,0	0,0,6	0,3,1	295	100	1	1.0	NA,0.0,NA	NA,0.0,0.67	-0.335
6062	"Rnps1"	NA	chrNC_000083.7	+	24634014	24634479	24634014	24634136	24637011	24637192	6062	148,120,60	179,186,145	70,96,450	130,126,271	443	100	0.0249928275012	0.222677859479342	0.157,0.127,0.085	0.108,0.147,0.273	-0.053
6064	"Ift81"	NA	chrNC_000071.7	-	122752256	122752582	122752500	122752582	122749005	122749170	6064	29,19,26	171,243,216	39,26,37	236,166,196	344	100	0.0409407160525	0.2919967326113633	0.047,0.022,0.034	0.046,0.044,0.052	-0.013
6065	"Spsb3"	NA	chrNC_000083.7	+	25105675	25106079	25105675	25105734	25106753	25106891	6065	252,288,345	47,70,35	367,284,304	62,44,99	445	100	0.403831070418	0.9470015214370209	0.546,0.48,0.689	0.571,0.592,0.408	0.048
6066	"Spsb3"	NA	chrNC_000083.7	+	25105857	25106419	25105857	25106079	25106753	25106891	6066	44,48,71	110,121,132	72,71,68	168,133,86	440	100	0.157365803946	0.5961491229797418	0.083,0.083,0.109	0.089,0.108,0.152	-0.025
6067	"Spsb3"	NA	chrNC_000083.7	+	25105857	25106562	25105857	25106079	25106753	25106891	6067	59,78,100	110,121,132	95,85,108	168,133,86	583	100	0.295283464152	0.823498051513402	0.084,0.1,0.115	0.088,0.099,0.177	-0.022
6068	"Spsb3"	NA	chrNC_000083.7	+	25105857	25106562	25105857	25106419	25106753	25106891	6068	21,31,32	6,1,3	29,14,42	6,0,2	243	100	0.556221245032	1.0	0.59,0.927,0.814	0.665,1.0,0.896	-0.077
6069	"Nfasc"	NA	chrNC_000067.7	-	132512101	132512218	132512117	132512218	132510732	132510885	6069	61,59,34	0,2,0	45,47,185	3,1,7	116	100	0.0161234612809	0.17206004813114717	1.0,0.962,1.0	0.928,0.976,0.958	0.033
6070	"Plekhg5"	NA	chrNC_000070.7	+	152171298	152171459	152171298	152171402	152172101	152172178	6070	1,2,0	61,58,57	0,1,1	28,41,105	157	100	1	1.0	0.01,0.021,0.0	0.0,0.015,0.006	0.003
6071	"Rab3gap1"	NA	chrNC_000067.7	+	127865725	127865822	127865725	127865809	127865934	127866038	6071	273,250,278	8,2,4	282,245,280	1,3,2	113	100	0.202338534753	0.6762663969757768	0.968,0.991,0.984	0.996,0.986,0.992	-0.01
6072	"Dna2"	NA	chrNC_000076.7	+	62805554	62805840	62805554	62805737	62807622	62807769	6072	9,1,8	0,7,0	2,6,2	3,4,7	203	100	0.0114552693071	0.1376401553837295	1.0,0.066,1.0	0.247,0.425,0.123	0.424
6073	"Dgkz"	NA	chrNC_000068.8	-	91775518	91783408	91780565	91783408	91775105	91775214	6073	1829,1468,1149	2,0,2	1434,1667,1664	6,0,1	5147	100	0.428948642344	0.9670087167012895	0.947,1.0,0.918	0.823,1.0,0.97	0.024
6074	"Calr4"	NA	chrNC_000070.7	+	109092458	109092829	109092458	109092819	109092970	109093072	6074	5,0,4	0,0,6	7,7,2	1,1,2	110	100	1	1.0	1.0,NA,0.377	0.864,0.864,0.476	-0.046
6075	"Ccdc186"	NA	chrNC_000085.7	-	56796409	56796622	56796492	56796622	56795397	56795517	6075	192,165,169	5,2,2	226,140,153	9,2,7	183	100	0.0554434149321	0.34354061263564195	0.955,0.978,0.979	0.932,0.975,0.923	0.027
6076	"Napepld"	NA	chrNC_000071.7	-	21905972	21906394	21906156	21906394	21888153	21888463	6076	43,29,42	0,0,1	28,33,61	0,2,0	284	100	1	1.0	1.0,1.0,0.937	1.0,0.853,1.0	0.028
6077	"Napepld"	NA	chrNC_000071.7	-	21905972	21906394	21906202	21906394	21888153	21888463	6077	49,33,49	9,14,11	34,36,69	14,7,22	330	100	0.631583057148	1.0	0.623,0.417,0.574	0.424,0.609,0.487	0.031
6078	"Napepld"	NA	chrNC_000071.7	-	21906156	21906394	21906202	21906394	21888153	21888463	6078	6,4,8	9,14,11	6,5,8	14,7,22	146	100	0.723474741214	1.0	0.313,0.164,0.333	0.227,0.329,0.199	0.018
6080	"Taf1a"	NA	chrNC_000067.7	+	183170310	183170498	183170310	183170430	183172260	183172384	6080	39,57,25	46,51,78	72,39,47	93,56,73	168	100	0.863802095495	1.0	0.335,0.399,0.16	0.315,0.293,0.277	0.003
6081	"Taf1a"	NA	chrNC_000067.7	+	183189427	183189582	183189427	183189543	183190053	183191020	6081	82,65,84	14,14,5	84,72,64	21,6,13	139	100	0.442489681745	0.9796233144309691	0.808,0.77,0.924	0.742,0.896,0.78	0.028
6082	"Ndufs1"	NA	chrNC_000067.7	-	63215586	63215981	63215744	63215981	63210007	63210073	6082	484,453,413	226,210,166	474,471,550	193,220,300	258	100	0.560766535123	1.0	0.454,0.455,0.491	0.488,0.453,0.415	0.015
6083	"Ndufs1"	NA	chrNC_000067.7	-	63215586	63215981	63215744	63215981	63211312	63211416	6083	381,352,314	41,49,28	358,342,397	33,40,41	258	100	0.630098140237	1.0	0.783,0.736,0.813	0.808,0.768,0.79	-0.011
6084	"Atp5mc3"	NA	chrNC_000068.8	-	73739527	73739721	73739570	73739721	73738790	73739051	6084	3904,3983,3768	4,4,2	3882,4178,4464	6,6,6	143	100	1	1.0	0.999,0.999,0.999	0.998,0.998,0.998	0.001
6085	"Atp5mc3"	NA	chrNC_000068.8	-	73741585	73741670	73741595	73741670	73741298	73741404	6085	620,681,627	1706,1822,1568	547,600,645	1569,1595,1801	110	100	0.596441163079	1.0	0.248,0.254,0.267	0.241,0.255,0.246	0.009
